UF;CBO Ocupação 2002;CNAE 2.0 Classe;Escolaridade após 2005;Idade;Raça Cor;Vl Remun Dezembro Nom;Sexo Trabalhador
AM;212420;26108;                  07;  42;08;5262.47;                  01
AM;212420;26108;                  07;  38;08;7145.72;                  01
AM;317110;94910;                  07;  57;02;7992.88;                  01
AM;212420;85996;                  07;  27;09;3517.86;                  01
AM;317210;56112;                  07;  20;09;1600.37;                  01
AM;317210;26221;                  07;  32;08;3045.52;                  01
AM;212420;26108;                  07;  46;08;4887.41;                  01
AM;212405;45307;                  07;  26;09;2939.92;                  01
AM;212405;30911;                  07;  48;04;22426.22;                  01
AM;212420;30911;                  07;  42;08;12909.49;                  01
AM;212405;26108;                  07;  21;08;3964.58;                  01
AM;212405;26108;                  07;  41;08;4940.56;                  01
AM;212420;26108;                  07;  43;08;4649.22;                  01
AM;212420;26108;                  07;  39;08;5733.40;                  01
AM;212420;26108;                  07;  39;08;4882.25;                  01
AM;212420;26108;                  07;  34;08;5316.49;                  01
AM;212420;26108;                  07;  33;08;3476.00;                  01
AM;212420;94111;                  07;  35;08;5699.66;                  01
AM;212420;26108;                  07;  28;08;4712.00;                  01
AM;212405;26108;                  07;  20;02;4153.54;                  01
AM;212420;26108;                  07;  45;08;6059.03;                  01
AM;212420;26108;                  07;  37;08;7781.85;                  01
AM;212420;26108;                  07;  33;08;4750.38;                  01
AM;317110;63119;                  07;  56;08;14727.78;                  01
AM;317205;30911;                  07;  28;02;3170.45;                  01
AM;317210;26221;                  07;  22;08;2909.05;                  01
AM;212420;22293;                  07;  38;08;5595.90;                  01
AM;317205;47512;                  07;  26;02;1109.30;                  01
AM;317205;47512;                  07;  18;08;1111.13;                  01
AM;317205;60101;                  07;  34;02;2950.91;                  01
AM;317210;26108;                  07;  40;08;6998.63;                  01
AM;317210;62091;                  07;  34;08;2106.24;                  01
AM;317210;22293;                  07;  26;08;2000.00;                  01
AM;212405;26108;                  07;  23;08;3595.31;                  01
AM;212405;26108;                  07;  26;08;5281.53;                  01
AM;212420;72100;                  07;  31;08;3048.60;                  01
AM;317210;45111;                  07;  37;02;4813.04;                  01
AM;317210;80200;                  07;  22;08;1100.00;                  01
AM;317110;63119;                  07;  32;01;6022.34;                  01
AM;212405;46443;                  07;  32;08;3868.80;                  01
AM;317205;18229;                  07;  22;08;1933.35;                  01
AM;212320;80200;                  07;  30;08;2243.24;                  01
AM;317115;22293;                  07;  35;08;2157.00;                  01
AM;212420;77331;                  07;  43;08;2273.04;                  01
AM;212405;01555;                  07;  21;08;1202.05;                  01
AM;317205;55108;                  07;  29;08;1983.20;                  01
AM;317205;82199;                  07;  28;08;1240.69;                  01
AM;317205;82199;                  07;  36;08;1689.47;                  01
AM;212420;31047;                  07;  42;08;2410.66;                  01
AM;212420;28241;                  07;  30;08;3882.43;                  01
AM;212420;22293;                  07;  37;08;5271.40;                  01
AM;317210;26221;                  07;  27;08;3714.50;                  01
AM;212405;46397;                  07;  27;08;3386.69;                  01
AM;317210;82113;                  07;  24;09;2001.88;                  01
AM;317210;17419;                  07;  19;08;1110.17;                  01
AM;317110;47113;                  07;  19;08;1366.45;                  01
AM;317205;26221;                  07;  33;08;3495.16;                  01
AM;317210;73190;                  07;  30;08;2435.20;                  01
AM;317210;47512;                  07;  52;02;6388.88;                  01
AM;317115;22293;                  07;  31;08;4412.33;                  01
AM;212420;26400;                  07;  32;08;4068.40;                  01
AM;317210;47539;                  07;  30;09;1789.03;                  01
AM;212420;33147;                  07;  42;08;5237.91;                  01
AM;212405;46451;                  07;  35;08;3520.77;                  01
AM;317210;26221;                  07;  21;08;3387.92;                  01
AM;212420;46478;                  07;  42;08;2325.67;                  01
AM;212405;01555;                  07;  18;08;1319.67;                  01
AM;212315;61906;                  07;  42;02;6257.40;                  01
AM;212315;61906;                  07;  42;08;5194.09;                  01
AM;212315;61906;                  07;  23;08;6091.69;                  01
AM;212315;61906;                  07;  39;02;5491.73;                  01
AM;212420;61906;                  07;  33;08;6352.85;                  01
AM;317210;26400;                  07;  32;02;5475.32;                  01
AM;317210;29450;                  07;  54;08;2677.92;                  01
AM;212420;62091;                  07;  34;08;3362.35;                  01
AM;317210;78108;                  07;  26;08;2447.94;                  01
AM;212405;62091;                  07;  38;08;2830.00;                  01
AM;317205;47415;                  07;  24;02;1408.56;                  01
AM;317205;47415;                  07;  48;02;2042.44;                  01
AM;317210;61906;                  07;  34;08;4198.35;                  01
AM;317210;47539;                  07;  27;09;2462.15;                  01
AM;317210;47539;                  07;  28;09;1870.10;                  01
AM;317205;45307;                  07;  41;08;2194.56;                  01
AM;317210;61906;                  07;  29;08;4108.73;                  01
AM;212420;61906;                  07;  28;08;2695.00;                  01
AM;317210;29450;                  07;  40;09;3278.11;                  01
AM;212405;24318;                  07;  42;08;3295.80;                  01
AM;317110;26108;                  07;  39;02;6820.83;                  01
AM;317210;82113;                  07;  26;09;1880.89;                  01
AM;317210;47521;                  07;  32;09;1210.00;                  01
AM;317205;30911;                  07;  25;08;1866.52;                  01
AM;317210;82113;                  07;  30;09;2114.62;                  01
AM;317110;26400;                  07;  33;08;6082.96;                  01
AM;212405;52508;                  07;  33;08;3510.84;                  01
AM;212405;46451;                  07;  27;08;6075.36;                  01
AM;317110;25993;                  07;  30;08;2727.73;                  01
AM;212415;26221;                  07;  24;08;2263.71;                  01
AM;212420;62091;                  07;  27;02;1740.13;                  01
AM;212405;24318;                  07;  40;08;3712.83;                  01
AM;212405;24318;                  07;  39;08;3155.29;                  01
AM;212310;61906;                  07;  29;08;2455.55;                  01
AM;212420;26108;                  07;  33;04;7600.00;                  01
AM;212415;26221;                  07;  35;08;8007.73;                  01
AM;317210;26108;                  07;  34;08;5266.10;                  01
AM;317210;26108;                  07;  27;08;3079.55;                  01
AM;317210;95118;                  07;  25;08;1220.32;                  01
AM;212405;26213;                  07;  31;09;3807.23;                  01
AM;317210;26213;                  07;  25;09;2689.57;                  01
AM;212405;22293;                  07;  26;08;1950.00;                  01
AM;142515;47113;                  07;  45;09;3467.86;                  01
AM;212405;26213;                  07;  21;09;4119.79;                  01
AM;212405;47512;                  07;  35;08;2097.11;                  01
AM;317210;47512;                  07;  39;02;1584.12;                  01
AM;212420;22226;                  07;  25;09;3953.97;                  01
AM;317205;78108;                  07;  19;09;1100.00;                  01
AM;317210;62091;                  07;  33;02;1641.06;                  01
AM;212420;62091;                  07;  34;02;1551.27;                  01
AM;212405;46451;                  07;  40;02;3800.45;                  01
AM;317210;17338;                  07;  27;02;1745.44;                  01
AM;317210;26311;                  07;  41;08;7666.47;                  01
AM;317210;46397;                  07;  20;08;1465.00;                  01
AM;142530;95126;                  07;  40;02;1425.27;                  01
AM;317210;62040;                  07;  22;09;1150.00;                  01
AM;212405;46451;                  07;  32;08;3872.81;                  01
AM;212405;26108;                  07;  38;02;10108.71;                  01
AM;212315;78205;                  07;  36;08;1772.58;                  01
AM;212405;22226;                  07;  39;09;8964.27;                  01
AM;212315;78205;                  07;  22;08;1776.79;                  01
AM;212420;26108;                  07;  51;08;11318.48;                  01
AM;212420;47610;                  07;  26;08;2061.27;                  01
AM;212420;61906;                  07;  24;08;2301.87;                  01
AM;317210;61906;                  07;  27;02;3897.91;                  01
AM;212315;61906;                  07;  55;08;10229.52;                  01
AM;142530;78205;                  07;  46;08;3915.50;                  01
AM;212420;47440;                  07;  33;08;2600.00;                  01
AM;212420;28241;                  07;  29;08;3983.73;                  01
AM;212415;42219;                  07;  30;08;6466.73;                  01
AM;212420;47440;                  07;  25;08;1448.79;                  01
AM;317110;61906;                  07;  28;09;1749.38;                  01
AM;317110;61906;                  07;  21;08;2088.43;                  01
AM;317110;61906;                  07;  20;08;1749.38;                  01
AM;212405;47610;                  07;  31;08;4106.95;                  01
AM;212405;46451;                  07;  29;08;4546.98;                  01
AM;317210;27406;                  07;  19;02;1636.49;                  01
AM;212405;47423;                  07;  50;08;6155.02;                  01
AM;212420;86101;                  07;  22;08;2372.51;                  01
AM;317205;30911;                  07;  41;08;4838.21;                  01
AM;212405;58115;                  07;  24;09;2482.14;                  01
AM;212410;86909;                  07;  35;09;8309.17;                  01
AM;212410;86909;                  07;  31;09;6459.91;                  01
AM;212420;86101;                  07;  24;08;3951.17;                  01
AM;317205;20312;                  07;  28;08;1552.04;                  01
AM;317210;47130;                  07;  31;02;2538.24;                  01
AM;212420;26400;                  07;  38;08;3828.83;                  01
AM;317205;18211;                  07;  33;08;2119.68;                  01
AM;317205;18211;                  07;  32;08;1951.59;                  01
AM;317205;86101;                  07;  21;08;1909.23;                  01
AM;212405;46451;                  07;  64;08;3011.35;                  01
AM;212410;61108;                  07;  38;08;2453.73;                  01
AM;212410;61108;                  07;  29;02;3012.80;                  01
AM;212410;86909;                  07;  30;09;2713.17;                  01
AM;142530;86909;                  07;  29;09;4151.68;                  01
AM;317210;86101;                  07;  28;08;2327.72;                  01
AM;317205;86101;                  07;  26;08;3183.91;                  01
AM;212420;30920;                  07;  22;08;1623.90;                  01
AM;317205;50211;                  07;  51;08;10336.74;                  01
AM;317210;47512;                  07;  27;02;1584.12;                  01
AM;212420;47512;                  07;  45;08;3595.47;                  01
AM;212410;47512;                  07;  43;08;4640.44;                  01
AM;212405;26221;                  07;  41;08;7349.61;                  01
AM;212415;26108;                  07;  33;08;3806.88;                  01
AM;317210;95118;                  07;  27;08;1254.75;                  01
AM;317210;95118;                  07;  23;09;1240.96;                  01
AM;317210;95118;                  07;  20;09;1201.17;                  01
AM;317210;62091;                  07;  28;08;2734.44;                  01
AM;212215;47130;                  07;  28;08;3518.76;                  01
AM;212405;38327;                  07;  29;02;2759.44;                  01
AM;212420;26108;                  07;  29;02;6713.99;                  01
AM;317110;50211;                  07;  35;08;2162.48;                  01
AM;212410;46443;                  07;  34;08;10508.31;                  01
AM;212420;46443;                  07;  30;08;3071.74;                  01
AM;317210;26221;                  07;  27;08;3136.31;                  01
AM;317210;31047;                  07;  19;08;1422.12;                  01
AM;142530;62091;                  08;  33;02;1800.00;                  01
AM;212405;62023;                  08;  27;08;3000.00;                  01
AM;212405;62023;                  08;  25;08;1600.00;                  01
AM;317205;47512;                  08;  36;08;1386.00;                  01
AM;212410;22293;                  08;  38;02;7939.40;                  01
AM;317210;62015;                  08;  28;08;2400.00;                  01
AM;317210;62015;                  08;  32;02;2000.00;                  01
AM;212405;62023;                  08;  21;08;1669.08;                  01
AM;212405;62023;                  08;  24;08;1200.00;                  01
AM;212405;62023;                  08;  23;08;1800.00;                  01
AM;212405;62023;                  08;  21;08;2000.00;                  01
AM;212405;62023;                  08;  46;08;1200.00;                  01
AM;212420;62040;                  08;  25;08;3000.00;                  01
AM;212420;62040;                  08;  30;08;3000.00;                  01
AM;212410;86607;                  08;  41;09;4867.59;                  01
AM;317110;80111;                  08;  38;08;6188.91;                  01
AM;317205;71120;                  08;  23;08;1622.32;                  01
AM;317210;80111;                  08;  23;08;1372.86;                  01
AM;317210;47512;                  08;  24;09;1200.00;                  01
AM;317110;62091;                  08;  23;02;2606.66;                  01
AM;317210;62015;                  08;  32;04;3982.23;                  01
AM;317205;65502;                  08;  23;04;1466.05;                  01
AM;317110;62091;                  08;  22;02;3658.06;                  01
AM;212405;62031;                  08;  29;02;6300.00;                  01
AM;317110;62031;                  08;  20;02;4646.73;                  01
AM;317205;62031;                  08;  40;02;1800.00;                  01
AM;317210;62031;                  08;  31;02;4366.57;                  01
AM;212405;72100;                  08;  30;08;6453.94;                  01
AM;212405;72100;                  08;  31;02;3476.00;                  01
AM;212405;72100;                  08;  35;08;4951.00;                  01
AM;212310;72100;                  08;  40;08;5166.00;                  01
AM;212405;72100;                  08;  33;08;7295.00;                  01
AM;317110;84116;                  08;  50;08;15224.41;                  01
AM;317110;84116;                  08;  36;08;4016.78;                  01
AM;317110;62023;                  08;  41;08;4500.00;                  01
AM;317110;63119;                  08;  23;08;1905.92;                  01
AM;317110;47512;                  08;  27;08;1200.00;                  01
AM;317210;62091;                  08;  27;09;1200.00;                  01
AM;212315;47512;                  08;  33;08;1470.42;                  01
AM;212315;47512;                  08;  31;08;1470.42;                  01
AM;212420;85201;                  08;  28;08;2135.00;                  01
AM;212415;72100;                  08;  21;08;3192.00;                  01
AM;212405;72100;                  08;  32;08;3881.00;                  01
AM;212415;72100;                  08;  31;08;1736.00;                  01
AM;212405;72100;                  08;  31;08;5638.64;                  01
AM;212405;72100;                  08;  29;02;2792.00;                  01
AM;212405;72100;                  08;  25;02;4001.00;                  01
AM;212405;72100;                  08;  26;08;3353.00;                  01
AM;212405;72100;                  08;  22;02;3521.00;                  01
AM;212405;72100;                  08;  26;08;1736.00;                  01
AM;212405;72100;                  08;  26;02;2792.00;                  01
AM;212405;72100;                  08;  24;02;4074.00;                  01
AM;212405;72100;                  08;  26;08;2874.00;                  01
AM;212405;72100;                  08;  25;08;2048.80;                  01
AM;212405;72100;                  08;  28;02;4074.00;                  01
AM;212405;72100;                  08;  24;02;3746.00;                  01
AM;212405;72100;                  08;  23;02;2874.00;                  01
AM;212405;72100;                  08;  21;08;2299.20;                  01
AM;212405;72100;                  08;  21;02;3696.00;                  01
AM;212405;72100;                  08;  22;08;6482.00;                  01
AM;212405;72100;                  08;  24;08;1822.00;                  01
AM;212405;72100;                  08;  21;08;3192.00;                  01
AM;317210;85201;                  08;  46;06;4025.31;                  01
AM;212410;47521;                  08;  47;02;2600.00;                  01
AM;212415;72100;                  08;  25;09;2549.38;                  01
AM;212420;64638;                  08;  43;08;2800.00;                  01
AM;317210;62091;                  08;  31;04;2057.79;                  01
AM;317210;62091;                  08;  22;08;1800.00;                  01
AM;212405;27317;                  08;  27;09;2911.31;                  01
AM;212415;47440;                  08;  22;09;3000.00;                  01
AM;212415;47440;                  08;  22;09;3000.00;                  01
AM;212420;47440;                  08;  35;09;4500.00;                  01
AM;212405;82113;                  08;  23;09;1800.00;                  01
AM;317210;49302;                  08;  32;08;1672.32;                  01
AM;212420;62015;                  08;  28;08;2286.01;                  01
AM;212410;62015;                  08;  39;09;8925.17;                  01
AM;317110;84230;                  08;  37;99;7781.15;                  01
AM;317110;35204;                  08;  21;08;2386.02;                  01
AM;317110;62015;                  08;  27;09;1927.77;                  01
AM;317110;47717;                  08;  29;06;1318.16;                  01
AM;317205;62091;                  08;  34;08;1300.00;                  01
AM;317205;62091;                  08;  27;08;1315.60;                  01
AM;317210;62091;                  08;  38;02;2363.55;                  01
AM;317210;62091;                  08;  45;02;2057.79;                  01
AM;317210;62091;                  08;  43;09;1487.49;                  01
AM;212405;72100;                  08;  44;08;7500.00;                  01
AM;212405;72100;                  08;  24;02;3000.00;                  01
AM;212405;72100;                  08;  21;02;3000.00;                  01
AM;212405;72100;                  08;  37;04;5100.00;                  01
AM;212405;72100;                  08;  18;09;1838.71;                  01
AM;317210;62091;                  08;  23;02;1315.60;                  01
AM;317210;62091;                  08;  27;08;1494.64;                  01
AM;317110;78302;                  08;  22;09;2932.00;                  01
AM;317110;85996;                  08;  29;02;4000.00;                  01
AM;317210;46354;                  08;  32;02;3875.98;                  01
AM;212315;26400;                  08;  23;08;3196.44;                  01
AM;142520;62023;                  08;  29;08;7000.00;                  01
AM;212405;72100;                  08;  29;08;2500.00;                  01
AM;212205;72100;                  08;  22;08;11655.56;                  01
AM;212205;72100;                  08;  23;08;7069.83;                  01
AM;317110;85996;                  08;  34;08;2781.00;                  01
AM;317110;62023;                  08;  29;08;9000.00;                  01
AM;317110;62023;                  08;  24;08;7700.00;                  01
AM;212420;82997;                  08;  27;09;1124.07;                  01
AM;212305;62023;                  08;  20;02;3500.00;                  01
AM;317110;62023;                  08;  19;09;1836.00;                  01
AM;212405;62023;                  08;  28;02;9511.11;                  01
AM;317210;95118;                  08;  29;02;1818.00;                  01
AM;317110;85996;                  08;  21;08;2781.00;                  01
AM;212405;47318;                  08;  31;02;5079.52;                  01
AM;212420;61108;                  08;  34;02;1210.00;                  01
AM;212405;72100;                  08;  22;02;3600.00;                  01
AM;212405;86101;                  08;  24;04;3675.24;                  01
AM;317110;62040;                  08;  27;08;5561.39;                  01
AM;317110;62040;                  08;  23;08;5561.39;                  01
AM;317110;62040;                  08;  26;08;5561.39;                  01
AM;212410;16293;                  08;  22;08;1287.81;                  01
AM;212405;46818;                  08;  22;08;4120.00;                  01
AM;317110;84116;                  08;  45;99;6095.49;                  01
AM;317110;85996;                  08;  37;02;9000.00;                  01
AM;317110;85996;                  08;  22;02;9467.82;                  01
AM;317105;85996;                  08;  20;02;4092.24;                  01
AM;317110;85996;                  08;  21;08;4794.12;                  01
AM;317110;85996;                  08;  48;02;3828.25;                  01
AM;317110;85996;                  08;  19;02;5007.23;                  01
AM;212405;94995;                  08;  25;08;3700.00;                  01
AM;317210;85139;                  08;  23;08;1512.00;                  01
AM;317210;22293;                  08;  25;08;1550.00;                  01
AM;142530;94910;                  08;  41;08;5319.42;                  01
AM;317110;84116;                  08;  38;99;4379.80;                  01
AM;317210;69117;                  08;  43;02;1481.53;                  01
AM;317110;72100;                  08;  33;02;3826.40;                  01
AM;317110;72100;                  08;  21;08;4056.76;                  01
AM;317110;72100;                  08;  21;08;2817.28;                  01
AM;317110;72100;                  08;  23;08;3127.18;                  01
AM;317110;72100;                  08;  26;02;4056.73;                  01
AM;317110;72100;                  08;  23;02;3127.18;                  01
AM;317110;72100;                  08;  23;08;4247.30;                  01
AM;212405;61108;                  08;  26;09;2100.00;                  01
AM;212405;30911;                  08;  45;08;13326.66;                  01
AM;317205;50211;                  08;  44;08;6260.41;                  01
AM;317210;63119;                  08;  38;02;6608.20;                  01
AM;142520;86909;                  08;  41;09;20964.92;                  01
AM;317210;85139;                  08;  26;08;1300.00;                  01
AM;317205;84116;                  08;  53;99;6242.29;                  01
AM;212420;46931;                  08;  25;08;3373.67;                  01
AM;317110;72100;                  08;  23;02;4502.97;                  01
AM;317110;72100;                  08;  32;08;4428.27;                  01
AM;317110;72100;                  08;  22;08;3127.18;                  01
AM;317110;72100;                  08;  21;02;3127.18;                  01
AM;317110;72100;                  08;  24;08;3128.93;                  01
AM;317110;72100;                  08;  22;08;3826.40;                  01
AM;212215;72100;                  08;  24;02;5145.76;                  01
AM;212405;94995;                  08;  24;08;3700.00;                  01
AM;317210;85937;                  08;  20;08;1812.50;                  01
AM;317110;72100;                  08;  27;08;3127.18;                  01
AM;212405;47440;                  08;  26;08;3418.77;                  01
AM;212405;63119;                  08;  60;08;17675.63;                  01
AM;212215;72100;                  08;  28;02;5145.76;                  01
AM;317110;72100;                  08;  26;02;4502.97;                  01
AM;317110;72100;                  08;  20;08;2817.28;                  01
AM;317110;72100;                  08;  19;02;2817.28;                  01
AM;317110;72100;                  08;  20;02;3127.18;                  01
AM;212215;72100;                  08;  34;08;8561.04;                  01
AM;212215;47130;                  08;  26;09;3500.00;                  01
AM;142520;60217;                  08;  38;02;6390.56;                  01
AM;212420;85937;                  08;  31;08;3003.03;                  01
AM;212405;60217;                  08;  29;08;1600.00;                  01
AM;212420;86101;                  08;  29;02;4121.37;                  01
AM;317110;72100;                  08;  25;08;3826.40;                  01
AM;317110;72100;                  08;  24;01;4563.82;                  01
AM;212215;72100;                  08;  36;01;5653.36;                  01
AM;212415;82113;                  08;  30;08;2326.22;                  01
AM;317110;72100;                  08;  27;02;4606.99;                  01
AM;317110;72100;                  08;  25;08;4056.73;                  01
AM;317110;72100;                  08;  31;08;4056.73;                  01
AM;317110;72100;                  08;  25;08;3826.40;                  01
AM;317110;72100;                  08;  18;02;2817.28;                  01
AM;317110;72100;                  08;  20;02;4247.30;                  01
AM;212405;23192;                  08;  20;02;2086.06;                  01
AM;212410;86101;                  08;  29;08;5104.50;                  01
AM;317205;52320;                  08;  31;08;1600.00;                  01
AM;212405;72100;                  08;  23;08;4120.00;                  01
AM;212405;72100;                  08;  21;08;1648.00;                  01
AM;212405;72100;                  08;  22;08;3605.00;                  01
AM;212405;72100;                  08;  18;08;3090.00;                  01
AM;317205;84116;                  08;  47;99;6039.98;                  01
AM;317110;72100;                  08;  21;02;2817.28;                  01
AM;317110;72100;                  08;  28;08;3144.63;                  01
AM;317110;72100;                  08;  19;08;2933.57;                  01
AM;317210;62015;                  08;  28;08;1601.29;                  01
AM;212405;72100;                  08;  37;04;6000.00;                  01
AM;212405;72100;                  08;  33;02;3068.59;                  01
AM;317110;72100;                  08;  18;02;3000.00;                  01
AM;212405;72100;                  08;  24;08;3090.00;                  01
AM;212405;72100;                  08;  34;08;5665.00;                  01
AM;212410;47130;                  08;  32;08;9972.68;                  01
AM;212405;94910;                  08;  25;08;1300.00;                  01
AM;317110;72100;                  08;  25;02;3127.18;                  01
AM;317110;72100;                  08;  22;08;2817.28;                  01
AM;317110;72100;                  08;  26;04;2159.91;                  01
AM;212215;72100;                  08;  33;08;6290.18;                  01
AM;212215;47130;                  08;  24;08;6400.00;                  01
AM;212410;47130;                  08;  38;08;16190.37;                  01
AM;212215;47130;                  08;  39;08;9000.00;                  01
AM;212205;47130;                  08;  25;08;4000.00;                  01
AM;317110;72100;                  08;  27;08;3826.40;                  01
AM;317110;72100;                  08;  22;08;3826.40;                  01
AM;317110;72100;                  08;  23;08;3500.00;                  01
AM;317110;72100;                  08;  21;02;4056.73;                  01
AM;317110;72100;                  08;  22;08;4530.72;                  01
AM;212415;72100;                  08;  26;08;5665.00;                  01
AM;212405;94120;                  08;  23;09;2723.74;                  01
AM;212405;31047;                  08;  26;08;3232.46;                  01
AM;317210;62040;                  08;  33;08;3116.67;                  01
AM;317110;72100;                  08;  28;08;2758.06;                  01
AM;317110;72100;                  08;  26;09;2781.65;                  01
AM;212210;72100;                  08;  23;02;3482.63;                  01
AM;212405;72100;                  08;  26;08;4090.65;                  01
AM;212405;72100;                  08;  22;08;3405.83;                  01
AM;212405;72100;                  08;  22;08;5511.75;                  01
AM;212405;62015;                  08;  24;04;4515.31;                  01
AM;317205;82997;                  08;  45;02;2241.95;                  01
AM;142515;49302;                  08;  34;08;6159.73;                  01
AM;212215;47130;                  08;  35;02;16000.00;                  01
AM;212410;82997;                  08;  32;02;3000.00;                  01
AM;212310;94120;                  08;  44;08;4540.86;                  01
AM;317210;94120;                  08;  34;09;1716.23;                  01
AM;317205;47113;                  08;  25;08;3095.04;                  01
AM;212215;47130;                  08;  28;08;6462.32;                  01
AM;212215;47130;                  08;  34;09;5500.00;                  01
AM;317110;72100;                  08;  18;02;2817.28;                  01
AM;317110;72100;                  08;  18;08;2817.28;                  01
AM;317110;72100;                  08;  28;08;5217.00;                  01
AM;317210;62040;                  08;  36;08;1850.00;                  01
AM;212310;41204;                  08;  27;08;2206.71;                  01
AM;212420;47571;                  08;  33;08;1884.60;                  01
AM;212215;47130;                  08;  35;08;5365.25;                  01
AM;142520;11135;                  08;  40;08;14904.83;                  01
AM;212315;47512;                  08;  23;08;2369.02;                  01
AM;212315;47512;                  08;  20;08;1470.42;                  01
AM;212315;47512;                  08;  20;08;1470.42;                  01
AM;212410;16102;                  08;  46;04;4807.42;                  01
AM;317205;52508;                  08;  30;02;2143.79;                  01
AM;212405;72100;                  08;  22;08;4351.04;                  01
AM;212405;72100;                  08;  25;04;2982.10;                  01
AM;212405;72100;                  08;  24;02;2773.15;                  01
AM;212405;72100;                  08;  26;08;3512.11;                  01
AM;317110;63119;                  08;  48;08;9557.94;                  01
AM;317110;63119;                  08;  48;08;7384.45;                  01
AM;317110;72100;                  08;  27;08;4606.99;                  01
AM;317110;72100;                  08;  19;08;2817.28;                  01
AM;317110;72100;                  08;  22;08;4056.73;                  01
AM;212215;72100;                  08;  22;08;5945.80;                  01
AM;317110;72100;                  08;  21;04;3127.18;                  01
AM;212420;47130;                  08;  25;08;8372.51;                  01
AM;212310;47571;                  08;  49;08;6805.50;                  01
AM;142510;47571;                  08;  34;08;7973.95;                  01
AM;212405;62015;                  08;  26;04;5000.00;                  01
AM;317210;82997;                  08;  23;08;1276.62;                  01
AM;317110;72100;                  08;  30;08;4056.73;                  01
AM;317110;72100;                  08;  22;08;2298.81;                  01
AM;317110;72100;                  08;  23;02;2817.28;                  01
AM;317110;72100;                  08;  24;02;2817.28;                  01
AM;317110;72100;                  08;  22;08;3127.18;                  01
AM;317110;72100;                  08;  22;02;4056.73;                  01
AM;317110;72100;                  08;  18;08;2817.28;                  01
AM;317110;72100;                  08;  22;08;4530.72;                  01
AM;212315;47512;                  08;  26;08;1470.42;                  01
AM;212315;47512;                  08;  25;08;1470.42;                  01
AM;212315;47512;                  08;  24;08;1470.42;                  01
AM;212315;47512;                  08;  21;08;1470.42;                  01
AM;212315;47512;                  08;  24;08;1470.42;                  01
AM;212315;47512;                  08;  23;08;1470.42;                  01
AM;317110;63119;                  08;  45;08;9354.52;                  01
AM;212420;85996;                  08;  22;09;3517.86;                  01
AM;317210;49213;                  08;  39;08;2375.33;                  01
AM;212405;62015;                  08;  49;02;10871.12;                  01
AM;317110;85317;                  08;  35;08;2550.00;                  01
AM;317205;49299;                  08;  37;08;3936.79;                  01
AM;317210;78205;                  08;  38;08;1800.00;                  01
AM;212420;72100;                  08;  25;02;2989.00;                  01
AM;212405;72100;                  08;  21;08;5717.87;                  01
AM;317110;63119;                  08;  42;08;6398.74;                  01
AM;317210;62091;                  08;  24;08;2106.24;                  01
AM;317205;62091;                  08;  29;08;1740.41;                  01
AM;212315;30911;                  08;  38;08;7592.03;                  01
AM;212405;72100;                  08;  32;08;8223.00;                  01
AM;212405;72100;                  08;  32;08;3662.00;                  01
AM;212405;72100;                  08;  23;08;3542.00;                  01
AM;317110;63194;                  08;  25;09;8202.42;                  01
AM;317110;63194;                  08;  25;02;4943.09;                  01
AM;317110;63194;                  08;  24;08;4672.08;                  01
AM;212405;63194;                  08;  24;08;1827.84;                  01
AM;317110;63194;                  08;  22;08;6803.00;                  01
AM;317110;63194;                  08;  23;08;7500.00;                  01
AM;317110;63194;                  08;  21;08;6030.00;                  01
AM;317110;63194;                  08;  22;02;4760.46;                  01
AM;317110;63194;                  08;  23;02;4536.00;                  01
AM;317205;85325;                  08;  20;08;1406.98;                  01
AM;317210;85325;                  08;  36;02;3196.69;                  01
AM;317110;63119;                  08;  38;08;10989.32;                  01
AM;317210;62091;                  08;  46;08;3050.00;                  01
AM;317110;72100;                  08;  21;08;4191.79;                  01
AM;317110;63194;                  08;  27;02;4694.76;                  01
AM;317110;63194;                  08;  29;08;15318.95;                  01
AM;212420;94308;                  08;  26;08;2281.05;                  01
AM;212405;72100;                  08;  29;02;5145.00;                  01
AM;212405;72100;                  08;  29;08;8223.00;                  01
AM;212405;72100;                  08;  28;08;3542.00;                  01
AM;212405;72100;                  08;  19;08;3542.00;                  01
AM;212420;52117;                  08;  18;02;1615.00;                  01
AM;212410;47741;                  08;  24;08;2826.00;                  01
AM;317110;63194;                  08;  23;02;4536.00;                  01
AM;317110;63194;                  08;  29;09;6872.89;                  01
AM;212420;86607;                  08;  26;08;2500.00;                  01
AM;317205;84116;                  08;  55;99;1892.05;                  01
AM;212410;62031;                  08;  47;04;5383.64;                  01
AM;317110;72100;                  08;  24;04;6020.08;                  01
AM;212405;72100;                  08;  37;08;8547.74;                  01
AM;212410;85139;                  08;  28;08;2326.16;                  01
AM;317210;47121;                  08;  20;08;1210.00;                  01
AM;317110;72100;                  08;  23;02;3508.75;                  01
AM;317110;63194;                  08;  35;08;11504.57;                  01
AM;317110;63194;                  08;  32;08;9824.14;                  01
AM;317110;63194;                  08;  29;08;4536.00;                  01
AM;317110;63194;                  08;  27;08;4715.58;                  01
AM;212410;61108;                  08;  46;02;6464.15;                  01
AM;212405;72100;                  08;  24;02;3542.00;                  01
AM;212405;72100;                  08;  30;08;5157.00;                  01
AM;317110;72100;                  08;  26;08;6624.61;                  01
AM;317110;72100;                  08;  23;08;4217.70;                  01
