UF;CBO Ocupação 2002;CNAE 2.0 Classe;Escolaridade após 2005;Idade;Raça Cor;Vl Remun Dezembro Nom;Sexo Trabalhador
DF;212405;62015;                  09;  29;08;6961.56;                  01
DF;212405;62015;                  09;  28;04;12067.20;                  01
DF;212420;62015;                  09;  27;02;3777.19;                  01
DF;317210;62015;                  09;  29;08;2965.27;                  01
DF;212410;62015;                  09;  29;02;2147.25;                  01
DF;212405;62015;                  09;  25;08;11500.00;                  01
DF;212405;62015;                  09;  25;02;2122.52;                  01
DF;317110;62015;                  09;  25;08;10712.57;                  01
DF;142520;62015;                  09;  40;02;7000.00;                  01
DF;212405;62015;                  09;  22;08;800.00;                  01
DF;317110;62015;                  09;  34;08;11033.95;                  01
DF;317110;62015;                  09;  34;06;11033.95;                  01
DF;212405;62015;                  09;  34;02;11000.00;                  01
DF;212305;62015;                  09;  35;08;9100.00;                  01
DF;317110;62015;                  09;  34;08;10712.57;                  01
DF;212405;62015;                  09;  49;08;11595.48;                  01
DF;212405;62015;                  09;  49;02;11831.70;                  01
DF;212405;62015;                  09;  50;02;10075.71;                  01
DF;212405;62015;                  09;  48;08;22705.11;                  01
DF;212410;62015;                  09;  45;08;8062.32;                  01
DF;212215;62015;                  09;  25;08;8010.00;                  01
DF;212405;62015;                  09;  42;02;9585.59;                  01
DF;212405;62015;                  09;  48;08;10764.61;                  01
DF;212405;62015;                  09;  41;08;16795.16;                  01
DF;212405;62015;                  09;  43;08;8384.21;                  01
DF;317110;82997;                  09;  41;08;9084.03;                  01
DF;212405;62015;                  09;  33;08;6006.14;                  01
DF;212405;62091;                  09;  23;02;10700.39;                  01
DF;212215;62091;                  09;  39;02;13750.15;                  01
DF;317110;62091;                  09;  22;02;7789.11;                  01
DF;212405;62091;                  09;  34;02;4280.15;                  01
DF;212405;62091;                  09;  31;02;4767.40;                  01
DF;142520;62091;                  09;  35;09;7832.15;                  01
DF;212410;62091;                  09;  29;02;4800.00;                  01
DF;317110;62091;                  09;  55;02;5500.00;                  01
DF;317110;62091;                  09;  37;02;7789.11;                  01
DF;317110;62091;                  09;  35;02;10700.39;                  01
DF;317110;62091;                  09;  65;02;6630.33;                  01
DF;212405;62091;                  09;  26;02;7789.11;                  01
DF;212405;62091;                  09;  45;02;4705.47;                  01
DF;142520;62091;                  09;  41;02;10170.80;                  01
DF;317110;62091;                  09;  46;02;5026.25;                  01
DF;212405;62091;                  09;  45;02;10700.39;                  01
DF;317110;62091;                  09;  44;02;10700.39;                  01
DF;212405;62091;                  09;  44;02;10700.39;                  01
DF;317110;62091;                  09;  42;02;8000.00;                  01
DF;317110;62091;                  09;  46;02;10700.39;                  01
DF;317110;62091;                  09;  43;02;7281.62;                  01
DF;317110;62091;                  09;  42;02;4975.41;                  01
DF;317110;62091;                  09;  41;02;10700.39;                  01
DF;317110;62091;                  09;  45;02;7281.62;                  01
DF;142515;62091;                  09;  42;02;13240.32;                  01
DF;317110;62091;                  09;  40;02;7789.11;                  01
DF;212320;62091;                  09;  40;02;6301.62;                  01
DF;212405;62091;                  09;  43;02;6378.00;                  01
DF;142515;62040;                  09;  41;02;16000.00;                  01
DF;212405;62040;                  09;  39;08;12196.26;                  01
DF;212405;46451;                  09;  22;09;2443.72;                  01
DF;212405;62040;                  09;  24;08;8140.84;                  01
DF;212420;62040;                  09;  28;08;1603.00;                  01
DF;212405;62040;                  09;  24;08;8135.20;                  01
DF;212405;62040;                  09;  23;02;8500.00;                  01
DF;212410;62040;                  09;  25;02;4603.94;                  01
DF;212405;62040;                  09;  24;04;5000.00;                  01
DF;212410;62040;                  09;  24;02;1675.00;                  01
DF;212410;84116;                  09;  49;99;13033.78;                  01
DF;212410;84116;                  09;  53;99;17574.05;                  01
DF;212410;84116;                  09;  39;99;15300.94;                  01
DF;212410;84116;                  09;  40;99;12775.53;                  01
DF;212410;84116;                  09;  39;99;15363.44;                  01
DF;212410;84116;                  09;  47;99;15471.38;                  01
DF;212410;84116;                  09;  36;99;11122.08;                  01
DF;212410;84116;                  09;  35;99;10435.46;                  01
DF;212410;84116;                  09;  36;99;12419.21;                  01
DF;212410;84116;                  09;  37;99;9314.41;                  01
DF;142530;94910;                  09;  38;02;7281.47;                  01
DF;212410;84116;                  09;  40;99;22324.52;                  01
DF;212410;84116;                  09;  38;99;14590.25;                  01
DF;212405;62031;                  09;  30;08;6940.46;                  01
DF;212405;62031;                  09;  27;08;9732.24;                  01
DF;212405;62031;                  09;  25;08;5102.03;                  01
DF;212420;62031;                  09;  23;08;2882.52;                  01
DF;212405;62031;                  09;  24;08;7367.51;                  01
DF;212420;62031;                  09;  35;08;2267.57;                  01
DF;212405;62015;                  09;  42;08;8360.80;                  01
DF;212420;84116;                  09;  57;99;22274.96;                  01
DF;212420;84116;                  09;  53;99;23568.51;                  01
DF;212405;84116;                  09;  53;99;27922.42;                  01
DF;212405;84116;                  09;  49;99;34525.79;                  01
DF;212420;84116;                  09;  49;99;35283.74;                  01
DF;212420;84116;                  09;  59;99;26595.59;                  01
DF;212405;84116;                  09;  53;99;28355.81;                  01
DF;212420;84116;                  09;  38;99;14314.97;                  01
DF;212405;84116;                  09;  40;99;17826.27;                  01
DF;317210;84116;                  09;  41;99;12939.63;                  01
DF;317210;84116;                  09;  44;99;19976.14;                  01
DF;212405;84116;                  09;  47;99;33726.27;                  01
DF;212405;84116;                  09;  59;99;29777.84;                  01
DF;212405;84116;                  09;  43;99;34469.73;                  01
DF;212405;84116;                  09;  49;99;20012.81;                  01
DF;317210;84116;                  09;  74;99;11920.81;                  01
DF;317210;84116;                  09;  56;99;12939.63;                  01
DF;212405;84116;                  09;  55;99;33952.45;                  01
DF;317210;84116;                  09;  58;99;17296.10;                  01
DF;212420;84116;                  09;  57;99;21172.29;                  01
DF;317210;84116;                  09;  52;99;20316.13;                  01
DF;317210;84116;                  09;  48;99;17832.06;                  01
DF;212215;62015;                  09;  47;08;1800.00;                  01
DF;142520;62015;                  09;  44;08;2000.00;                  01
DF;212405;84116;                  09;  45;99;15739.09;                  01
DF;212405;84116;                  09;  42;99;18461.54;                  01
DF;212405;84116;                  09;  48;99;20951.79;                  01
DF;212405;84116;                  09;  36;99;20374.24;                  01
DF;212420;62023;                  09;  33;02;28600.00;                  01
DF;212420;62023;                  09;  29;02;14200.00;                  01
DF;212420;62023;                  09;  53;02;7000.00;                  01
DF;212420;62023;                  09;  66;09;8770.74;                  01
DF;212420;62023;                  09;  53;02;11000.00;                  01
DF;212420;62023;                  09;  49;02;13878.80;                  01
DF;212420;62023;                  09;  46;08;12161.70;                  01
DF;212420;62023;                  09;  39;08;7000.00;                  01
DF;212405;84116;                  09;  32;99;6394.70;                  01
DF;212405;84116;                  09;  30;99;6244.23;                  01
DF;212405;84116;                  09;  40;99;8585.02;                  01
DF;212405;84116;                  09;  41;99;7187.20;                  01
DF;212420;94910;                  09;  31;08;3007.13;                  01
DF;212410;84116;                  09;  34;02;10276.56;                  01
DF;212405;65502;                  09;  46;02;5094.96;                  01
DF;317110;62031;                  09;  38;08;4183.97;                  01
DF;317110;62031;                  09;  34;08;7640.96;                  01
DF;317110;62031;                  09;  35;08;5338.01;                  01
DF;212215;61108;                  09;  32;08;1632.00;                  01
DF;212405;62015;                  09;  42;08;8015.00;                  01
DF;212405;62015;                  09;  61;02;7500.00;                  01
DF;212405;62015;                  09;  56;08;4999.91;                  01
DF;212405;62015;                  09;  46;04;8000.00;                  01
DF;212405;62015;                  09;  44;08;10018.75;                  01
DF;142520;62015;                  09;  44;02;16994.45;                  01
DF;212405;62015;                  09;  38;08;6400.00;                  01
DF;212405;63194;                  09;  29;08;12349.70;                  01
DF;212405;63194;                  09;  29;09;12349.70;                  01
DF;212405;63194;                  09;  37;09;8582.60;                  01
DF;212215;63194;                  09;  38;02;16198.91;                  01
DF;212405;84116;                  09;  47;99;26801.02;                  01
DF;212420;84116;                  09;  49;99;27608.07;                  01
DF;212405;84116;                  09;  41;99;18160.08;                  01
DF;317210;84116;                  09;  53;99;17316.16;                  01
DF;317210;84116;                  09;  47;99;20131.64;                  01
DF;212405;84116;                  09;  50;99;23013.25;                  01
DF;317210;84116;                  09;  49;99;15460.98;                  01
DF;212420;84116;                  09;  50;99;19948.28;                  01
DF;212405;84116;                  09;  58;99;26000.30;                  01
DF;317210;84116;                  09;  47;99;19024.17;                  01
DF;212420;84116;                  09;  51;99;21428.74;                  01
DF;212410;84116;                  09;  50;99;27369.67;                  01
DF;212410;84116;                  09;  46;99;39245.48;                  01
DF;212410;84116;                  09;  34;99;24742.50;                  01
DF;212410;84116;                  09;  63;99;26138.79;                  01
DF;212410;84116;                  09;  35;99;23265.03;                  01
DF;212410;84116;                  09;  36;99;25794.77;                  01
DF;212410;84116;                  09;  45;99;36492.89;                  01
DF;212410;84116;                  09;  34;99;23265.03;                  01
DF;212410;84116;                  09;  44;99;27369.67;                  01
DF;212410;84116;                  09;  35;99;24204.95;                  01
DF;212410;84116;                  09;  57;99;36492.89;                  01
DF;212410;84116;                  09;  45;99;27369.67;                  01
DF;212410;84116;                  09;  34;99;25825.84;                  01
DF;212410;84116;                  09;  45;99;29434.11;                  01
DF;212410;84116;                  09;  43;99;28081.46;                  01
DF;212410;84116;                  09;  47;99;25794.77;                  01
DF;212410;84116;                  09;  63;99;36492.89;                  01
DF;212410;84116;                  09;  61;99;6220.41;                  01
DF;212410;84116;                  09;  41;99;47391.60;                  01
DF;212410;84116;                  09;  59;99;27369.67;                  01
DF;212410;84116;                  09;  57;99;36492.89;                  01
DF;212410;84116;                  09;  42;99;23730.33;                  01
DF;212410;84116;                  09;  57;99;36492.89;                  01
DF;212410;84116;                  09;  56;99;36492.89;                  01
DF;212410;84116;                  09;  59;99;37209.62;                  01
DF;212410;84116;                  09;  58;99;27369.67;                  01
DF;212410;84116;                  09;  64;99;35479.04;                  01
DF;212410;84116;                  09;  58;99;27369.67;                  01
DF;212410;84116;                  09;  56;99;27369.67;                  01
DF;212410;84116;                  09;  58;99;27369.67;                  01
DF;212410;84116;                  09;  48;99;27369.67;                  01
DF;212410;84116;                  09;  48;99;35479.04;                  01
DF;212410;84116;                  09;  46;99;27687.74;                  01
DF;212410;84116;                  09;  39;99;26770.24;                  01
DF;212410;84116;                  09;  41;99;35543.70;                  01
DF;212410;84116;                  09;  42;99;27369.67;                  01
DF;212410;84116;                  09;  40;99;24437.89;                  01
DF;212410;84116;                  09;  55;99;36492.89;                  01
DF;212410;84116;                  09;  56;99;27369.67;                  01
DF;212410;84116;                  09;  53;99;27369.67;                  01
DF;212410;84116;                  09;  42;99;34851.72;                  01
DF;212410;84116;                  09;  41;99;43150.37;                  01
DF;212410;84116;                  09;  45;99;46377.74;                  01
DF;212410;84116;                  09;  52;99;36492.89;                  01
DF;212410;84116;                  09;  40;99;3262.94;                  01
DF;212410;84116;                  09;  40;99;28990.56;                  01
DF;212410;84116;                  09;  48;99;26138.79;                  01
DF;212410;84116;                  09;  40;99;27369.67;                  01
DF;212410;84116;                  09;  52;99;36492.89;                  01
DF;212410;84116;                  09;  45;99;36492.89;                  01
DF;212410;84116;                  09;  42;99;29757.74;                  01
DF;212410;84116;                  09;  39;99;26138.79;                  01
DF;212410;84116;                  09;  44;99;28673.72;                  01
DF;212410;84116;                  09;  49;99;34851.72;                  01
DF;212410;84116;                  09;  39;99;37665.51;                  01
DF;212410;84116;                  09;  44;99;33593.66;                  01
DF;212410;84116;                  09;  47;99;26609.28;                  01
DF;212410;84116;                  09;  54;99;36492.89;                  01
DF;212410;84116;                  09;  38;99;24204.95;                  01
DF;212410;84116;                  09;  40;99;26609.28;                  01
DF;212410;84116;                  09;  40;99;24689.04;                  01
DF;212410;84116;                  09;  40;99;26269.39;                  01
DF;212405;84116;                  09;  38;99;9697.18;                  01
DF;212405;84116;                  09;  37;99;7578.63;                  01
DF;212405;84116;                  09;  42;99;5035.29;                  01
DF;212405;84116;                  09;  34;99;5981.16;                  01
DF;212405;84116;                  09;  44;99;11314.77;                  01
DF;212405;84116;                  09;  46;99;5858.26;                  01
DF;212405;84116;                  09;  41;99;5854.68;                  01
DF;212405;84116;                  09;  41;99;5981.16;                  01
DF;212405;70204;                  09;  36;02;13922.27;                  01
DF;212310;70204;                  09;  44;02;24905.45;                  01
DF;212405;70204;                  09;  45;02;13754.52;                  01
DF;212410;84116;                  09;  38;08;9763.20;                  01
DF;212410;84116;                  09;  39;02;12862.03;                  01
DF;212405;84116;                  09;  48;99;9733.27;                  01
DF;212405;84116;                  09;  47;99;5035.29;                  01
DF;212405;84116;                  09;  48;99;7195.73;                  01
DF;212405;84116;                  09;  33;99;15589.37;                  01
DF;212405;84116;                  09;  41;99;27030.09;                  01
DF;212405;84116;                  09;  45;99;26104.21;                  01
DF;212420;84116;                  09;  37;99;18970.68;                  01
DF;212405;84116;                  09;  45;99;18701.52;                  01
DF;317210;84116;                  09;  39;99;14004.85;                  01
DF;212420;84116;                  09;  31;99;22541.79;                  01
DF;212420;84116;                  09;  35;99;18904.77;                  01
DF;212420;84116;                  09;  31;99;20160.97;                  01
DF;317210;84116;                  09;  43;99;15672.77;                  01
DF;212420;84116;                  09;  47;99;19720.69;                  01
DF;212405;84116;                  09;  42;99;19480.75;                  01
DF;317210;84116;                  09;  36;99;15995.86;                  01
DF;212420;84116;                  09;  47;99;24674.78;                  01
DF;212420;84116;                  09;  43;99;35745.01;                  01
DF;317210;84116;                  09;  42;99;9042.16;                  01
DF;212405;70204;                  09;  52;02;15070.69;                  01
DF;212405;85996;                  09;  29;01;5339.00;                  01
DF;212420;85996;                  09;  30;08;6137.23;                  01
DF;212420;85996;                  09;  46;08;7513.14;                  01
DF;212405;84116;                  09;  53;99;35462.22;                  01
DF;142510;62023;                  09;  38;09;15625.73;                  01
DF;142510;62023;                  09;  37;09;15397.27;                  01
DF;142515;62023;                  09;  59;09;17175.51;                  01
DF;212405;62023;                  09;  39;09;11094.09;                  01
DF;142520;62023;                  09;  40;02;12335.36;                  01
DF;212420;62023;                  09;  39;02;25513.64;                  01
DF;212420;62023;                  09;  27;02;5500.00;                  01
DF;212420;62023;                  09;  46;08;16597.99;                  01
DF;212420;62023;                  09;  59;02;7000.00;                  01
DF;212420;62023;                  09;  42;02;5070.41;                  01
DF;212215;62023;                  09;  42;02;15266.38;                  01
DF;212420;62023;                  09;  42;02;8883.35;                  01
DF;212420;62023;                  09;  41;08;13075.00;                  01
DF;212420;62023;                  09;  42;02;8622.08;                  01
DF;212420;62023;                  09;  39;02;7503.09;                  01
DF;212405;52401;                  09;  58;02;27410.27;                  01
DF;212405;52401;                  09;  38;02;9630.17;                  01
DF;212420;84116;                  09;  65;99;33090.12;                  01
DF;212420;84116;                  09;  44;99;19753.48;                  01
DF;212420;84116;                  09;  58;99;21536.92;                  01
DF;212405;84116;                  09;  50;99;30893.85;                  01
DF;212405;85996;                  09;  42;01;5339.00;                  01
DF;212405;61108;                  09;  33;02;9751.70;                  01
DF;212420;84116;                  09;  51;99;22161.34;                  01
DF;212405;84116;                  09;  55;99;21428.83;                  01
DF;212405;84116;                  09;  39;99;26348.12;                  01
DF;212420;84116;                  09;  37;99;17623.99;                  01
DF;317210;84116;                  09;  50;99;18131.21;                  01
DF;317210;84116;                  09;  40;99;10967.91;                  01
DF;212420;84116;                  09;  43;99;20490.59;                  01
DF;317210;84116;                  09;  29;99;12378.97;                  01
DF;317210;84116;                  09;  47;99;12939.63;                  01
DF;212405;84116;                  09;  48;99;29491.82;                  01
DF;212405;84116;                  09;  49;99;21404.27;                  01
DF;212420;84116;                  09;  42;99;24831.45;                  01
DF;212405;84116;                  09;  41;99;19342.11;                  01
DF;212420;84116;                  09;  50;99;27281.26;                  01
DF;212405;52401;                  09;  55;08;17579.60;                  01
DF;212405;52401;                  09;  57;02;28132.98;                  01
DF;317205;85317;                  09;  29;08;1476.43;                  01
DF;212405;36006;                  09;  45;02;47257.64;                  01
DF;212405;36006;                  09;  54;08;41424.99;                  01
DF;212405;94111;                  09;  42;02;13636.71;                  01
DF;212405;86607;                  09;  50;02;8193.53;                  01
DF;317205;85317;                  09;  29;08;2777.52;                  01
DF;212405;94308;                  09;  31;02;10199.03;                  01
DF;212405;72100;                  09;  42;02;17965.62;                  01
DF;212410;84116;                  09;  37;99;14243.58;                  01
DF;212410;84116;                  09;  42;99;9356.01;                  01
DF;317210;85317;                  09;  31;08;3610.74;                  01
DF;317110;62040;                  09;  31;09;10121.74;                  01
DF;317110;62040;                  09;  25;09;7000.00;                  01
DF;317110;62040;                  09;  24;09;10000.00;                  01
DF;317110;62040;                  09;  25;02;9553.20;                  01
DF;317110;62040;                  09;  23;09;10500.00;                  01
DF;212310;70204;                  09;  45;02;26188.53;                  01
DF;212405;70204;                  09;  34;08;11979.61;                  01
DF;212405;70204;                  09;  32;08;13881.97;                  01
DF;212405;70204;                  09;  36;02;7500.00;                  01
DF;212410;70204;                  09;  30;02;7800.00;                  01
DF;212405;70204;                  09;  41;08;10000.00;                  01
DF;317110;70204;                  09;  45;02;3200.00;                  01
DF;212430;70204;                  09;  40;02;8200.00;                  01
DF;212405;70204;                  09;  43;02;8700.00;                  01
DF;212405;70204;                  09;  43;02;13081.00;                  01
DF;212405;70204;                  09;  42;04;7500.00;                  01
DF;212405;84116;                  09;  44;99;7398.85;                  01
DF;212405;84116;                  09;  46;99;23889.03;                  01
DF;212405;84116;                  09;  51;99;20469.76;                  01
DF;317110;84116;                  09;  46;99;15672.77;                  01
DF;212405;84116;                  09;  39;99;14835.60;                  01
DF;317110;84116;                  09;  40;99;15217.46;                  01
DF;212405;84116;                  09;  43;99;20785.44;                  01
DF;212420;84116;                  09;  51;99;34581.13;                  01
DF;212420;84116;                  09;  58;99;22911.12;                  01
DF;212405;84116;                  09;  53;99;20975.26;                  01
DF;212420;84116;                  09;  55;99;21012.61;                  01
DF;212420;84116;                  09;  51;99;21901.54;                  01
DF;212420;84116;                  09;  45;99;23212.67;                  01
DF;212405;84116;                  09;  47;99;19675.56;                  01
DF;212420;84116;                  09;  50;99;21365.88;                  01
DF;212405;84116;                  09;  42;99;18362.86;                  01
DF;212405;84116;                  09;  39;99;22642.81;                  01
DF;212405;84116;                  09;  52;99;24960.26;                  01
DF;212405;84116;                  09;  44;99;19675.56;                  01
DF;212405;86607;                  09;  38;02;7723.20;                  01
DF;212405;86607;                  09;  36;08;19248.68;                  01
DF;212420;84116;                  09;  41;99;19675.56;                  01
DF;212405;84116;                  09;  47;99;22740.52;                  01
DF;212420;84116;                  09;  48;99;20749.90;                  01
DF;212405;84116;                  09;  43;99;22900.98;                  01
DF;212405;84116;                  09;  53;99;19013.21;                  01
DF;212420;84116;                  09;  41;99;16774.42;                  01
DF;212420;84116;                  09;  42;99;16057.05;                  01
DF;212420;84116;                  09;  42;99;26234.08;                  01
DF;212405;84116;                  09;  40;99;25187.57;                  01
DF;317210;84116;                  09;  36;99;10910.91;                  01
DF;212405;84116;                  09;  44;99;19285.94;                  01
DF;212420;84116;                  09;  43;99;20665.80;                  01
DF;317210;84116;                  09;  45;99;15672.77;                  01
DF;317210;84116;                  09;  57;99;17094.53;                  01
DF;212405;84116;                  09;  38;99;18896.74;                  01
DF;212405;84116;                  09;  58;99;26831.47;                  01
DF;212405;84116;                  09;  37;99;23740.53;                  01
DF;212420;84116;                  09;  37;99;16321.43;                  01
DF;212420;84116;                  09;  56;99;20585.12;                  01
DF;317210;84116;                  09;  56;99;19416.12;                  01
DF;212405;62031;                  09;  24;08;3500.00;                  01
DF;212405;62031;                  09;  28;08;1800.00;                  01
DF;142520;62031;                  09;  54;08;7125.14;                  01
DF;212410;46516;                  09;  35;02;47688.27;                  01
DF;212405;64221;                  09;  35;02;4371.86;                  01
DF;212405;64221;                  09;  31;08;4371.86;                  01
DF;212405;64221;                  09;  29;08;17394.06;                  01
DF;212405;64221;                  09;  30;02;9827.73;                  01
DF;212405;64221;                  09;  28;08;4371.86;                  01
DF;212405;64221;                  09;  30;08;4371.86;                  01
DF;212405;64221;                  09;  49;08;20662.51;                  01
DF;212405;64221;                  09;  46;08;41499.31;                  01
DF;212405;64221;                  09;  48;04;9794.19;                  01
DF;212405;64221;                  09;  45;02;12561.45;                  01
DF;212405;64221;                  09;  28;02;11837.27;                  01
DF;212405;64221;                  09;  32;02;10578.54;                  01
DF;212405;64221;                  09;  28;02;4371.86;                  01
DF;212405;64221;                  09;  38;02;24540.95;                  01
DF;212405;64221;                  09;  39;02;27886.31;                  01
DF;212405;64221;                  09;  39;02;19813.92;                  01
DF;212405;64221;                  09;  38;06;11243.63;                  01
DF;142535;85325;                  09;  34;99;5270.49;                  01
DF;212405;85325;                  09;  30;99;8101.61;                  01
DF;212405;85325;                  09;  31;99;8278.69;                  01
DF;142530;85325;                  09;  28;99;3573.98;                  01
DF;212410;84116;                  09;  36;99;13949.00;                  01
DF;212410;84116;                  09;  33;99;14898.36;                  01
DF;212410;84116;                  09;  41;99;17378.37;                  01
DF;212410;84116;                  09;  42;99;20130.96;                  01
DF;212410;84116;                  09;  37;99;11475.71;                  01
DF;212410;84116;                  09;  42;99;14678.65;                  01
DF;212410;84116;                  09;  39;99;11123.11;                  01
DF;212410;84116;                  09;  52;99;15300.94;                  01
DF;212410;84116;                  09;  37;99;15657.13;                  01
DF;212410;84116;                  09;  39;99;12080.45;                  01
DF;212405;86607;                  09;  43;09;20467.81;                  01
DF;212405;52401;                  09;  42;02;17881.07;                  01
DF;212405;52401;                  09;  40;02;8466.55;                  01
DF;317110;35115;                  09;  63;02;17239.08;                  01
DF;212405;35115;                  09;  54;02;30031.37;                  01
DF;212405;82113;                  09;  25;08;15654.36;                  01
DF;317110;84116;                  09;  38;99;17773.45;                  01
DF;212405;84116;                  09;  35;99;21039.50;                  01
DF;317110;84116;                  09;  33;99;12189.17;                  01
DF;212405;84116;                  09;  40;99;20561.09;                  01
DF;317110;84116;                  09;  40;99;14004.85;                  01
DF;317110;84116;                  09;  41;99;10080.20;                  01
DF;212405;84116;                  09;  43;99;14835.60;                  01
DF;212405;84116;                  09;  43;99;28909.74;                  01
DF;212405;84116;                  09;  41;99;26104.18;                  01
DF;212420;84116;                  09;  33;99;23073.23;                  01
DF;212405;84116;                  09;  48;99;19826.57;                  01
DF;212405;84116;                  09;  57;99;23988.60;                  01
DF;212405;84116;                  09;  55;99;23474.38;                  01
DF;212420;84116;                  09;  37;99;19490.72;                  01
DF;212420;84116;                  09;  45;99;22684.41;                  01
DF;212405;84116;                  09;  43;99;21942.53;                  01
DF;212420;84116;                  09;  40;99;24654.25;                  01
DF;317210;84116;                  09;  52;99;11849.56;                  01
DF;212420;84116;                  09;  37;99;20190.53;                  01
DF;317210;84116;                  09;  42;99;12939.63;                  01
DF;212420;84116;                  09;  31;99;21131.01;                  01
DF;317210;84116;                  09;  50;99;17926.53;                  01
DF;212405;84116;                  09;  51;99;30498.07;                  01
DF;317210;84116;                  09;  45;99;11754.58;                  01
DF;317210;84116;                  09;  49;99;15900.02;                  01
DF;317210;84116;                  09;  48;99;11635.85;                  01
DF;317210;84116;                  09;  53;99;15122.47;                  01
DF;317210;84116;                  09;  48;99;12331.96;                  01
DF;212405;84116;                  09;  45;99;21343.24;                  01
DF;212405;84116;                  09;  50;99;31382.61;                  01
DF;212420;84116;                  09;  43;99;25093.36;                  01
DF;212405;84116;                  09;  48;99;19480.75;                  01
DF;212405;84116;                  09;  41;99;20583.32;                  01
DF;317210;84116;                  09;  49;99;15514.46;                  01
DF;317210;84116;                  09;  47;99;12139.40;                  01
DF;212405;86607;                  09;  35;02;9113.47;                  01
DF;317120;84116;                  09;  53;99;9901.17;                  01
DF;212405;62015;                  09;  48;02;6800.00;                  01
DF;212405;62015;                  09;  39;08;5600.00;                  01
DF;212405;62015;                  09;  46;08;8500.00;                  01
DF;212405;62015;                  09;  64;02;6008.18;                  01
DF;212405;62015;                  09;  39;08;6000.00;                  01
DF;212405;62015;                  09;  40;02;8290.28;                  01
DF;212405;62015;                  09;  45;02;7880.00;                  01
DF;212405;72100;                  09;  64;06;25084.95;                  01
DF;212405;72100;                  09;  45;02;24345.06;                  01
DF;212405;72100;                  09;  47;08;14004.34;                  01
DF;212405;86607;                  09;  32;02;10297.60;                  01
DF;212405;86607;                  09;  42;08;7723.20;                  01
DF;212405;86607;                  09;  30;08;10297.60;                  01
DF;212405;86607;                  09;  31;02;14626.00;                  01
DF;212405;84116;                  09;  38;99;30278.82;                  01
DF;212405;84116;                  09;  52;99;29262.25;                  01
DF;212410;62023;                  09;  33;08;3734.59;                  01
DF;212405;62023;                  09;  35;02;4500.00;                  01
DF;212410;62023;                  09;  46;02;8400.00;                  01
DF;212405;62023;                  09;  46;02;4503.61;                  01
DF;212410;62023;                  09;  45;02;6300.00;                  01
DF;212410;62023;                  09;  45;08;5756.17;                  01
DF;212410;62023;                  09;  45;02;8626.38;                  01
DF;212405;62023;                  09;  44;02;8000.00;                  01
DF;317205;62023;                  09;  32;02;2019.70;                  01
DF;212405;62023;                  09;  45;02;4503.61;                  01
DF;212405;52401;                  09;  41;02;23083.16;                  01
DF;212405;52401;                  09;  37;02;18552.49;                  01
DF;317205;35115;                  09;  46;02;8294.44;                  01
DF;317110;62091;                  09;  32;02;10700.39;                  01
DF;212405;62091;                  09;  33;02;10700.39;                  01
DF;317110;62091;                  09;  36;02;9273.34;                  01
DF;317110;62091;                  09;  33;02;10700.39;                  01
DF;212405;62091;                  09;  34;02;3975.05;                  01
DF;212215;62091;                  09;  33;02;13750.15;                  01
DF;317110;62091;                  09;  34;02;7281.62;                  01
DF;212405;62091;                  09;  31;02;10707.00;                  01
DF;212405;62091;                  09;  34;02;5131.71;                  01
DF;212215;62091;                  09;  42;02;12602.12;                  01
DF;317110;62091;                  09;  33;02;6286.98;                  01
DF;317110;62091;                  09;  43;02;10700.39;                  01
DF;212420;94111;                  09;  46;08;12575.96;                  01
DF;212420;94111;                  09;  40;08;12575.96;                  01
DF;212420;94111;                  09;  41;08;12575.96;                  01
DF;142520;94111;                  09;  42;08;21863.19;                  01
DF;212405;84116;                  09;  35;99;19464.12;                  01
DF;317110;84116;                  09;  45;99;11570.92;                  01
DF;317110;84116;                  09;  47;99;10967.90;                  01
DF;317110;84116;                  09;  48;99;9780.79;                  01
DF;212405;84116;                  09;  48;99;25039.25;                  01
DF;317110;84116;                  09;  45;99;11635.85;                  01
DF;212420;84116;                  09;  37;99;3225.42;                  01
DF;212405;84116;                  09;  42;99;19102.48;                  01
DF;212405;84116;                  09;  47;99;22018.78;                  01
DF;212410;84116;                  09;  43;99;14940.40;                  01
DF;212420;84116;                  09;  46;99;19675.54;                  01
DF;212405;62040;                  09;  42;08;3519.72;                  01
DF;212405;62040;                  09;  35;08;9996.74;                  01
DF;212405;62040;                  09;  35;08;4641.78;                  01
DF;142520;62040;                  09;  29;08;12750.00;                  01
DF;212405;62040;                  09;  35;04;7198.61;                  01
DF;212405;62040;                  09;  36;02;14419.07;                  01
DF;212405;62040;                  09;  32;08;11021.48;                  01
DF;212420;62040;                  09;  33;02;6180.00;                  01
DF;212405;62040;                  09;  32;02;11455.48;                  01
DF;212405;62040;                  09;  32;09;7198.61;                  01
DF;142520;62040;                  09;  31;02;14174.39;                  01
DF;212405;62040;                  09;  34;08;7000.00;                  01
DF;212405;84116;                  09;  36;99;30024.68;                  01
DF;212405;84116;                  09;  52;99;36160.21;                  01
DF;212405;84116;                  09;  43;99;36278.64;                  01
DF;212405;26515;                  09;  30;08;1081.26;                  01
DF;212405;52401;                  09;  62;02;36894.48;                  01
DF;212420;84116;                  09;  52;99;16628.44;                  01
DF;212405;84116;                  09;  52;99;19480.75;                  01
DF;212405;84116;                  09;  49;99;23269.71;                  01
DF;212405;84116;                  09;  40;99;18390.62;                  01
